Date,Time,Department ID,Abandonment Time (seconds)
21/05/2022,7:40:41,2,559
14/01/2023,13:02:08,1,402
20/10/2024,19:27:10,1,460
24/03/2023,16:00:09,3,436
18/07/2023,9:06:20,2,10
11/09/2023,11:07:41,2,230
24/11/2024,7:16:28,1,542
22/10/2022,13:07:32,3,259
23/08/2024,15:48:56,1,64
18/03/2022,22:16:15,3,60
10/06/2022,13:35:51,1,81
31/12/2023,13:25:31,1,50
28/11/2022,10:31:19,3,56
26/09/2022,8:00:58,3,489
20/09/2022,14:15:51,3,477
14/03/2023,9:57:08,1,472
21/06/2022,12:44:48,3,519
06/01/2024,10:49:39,1,461
14/02/2023,15:42:10,1,546
05/10/2023,17:00:02,3,61
11/12/2023,20:04:35,1,506
09/01/2022,13:27:27,3,82
02/08/2023,17:17:04,3,1
23/08/2022,15:09:10,2,225
14/03/2023,13:10:28,3,286
28/01/2022,12:11:00,2,223
26/12/2023,11:26:31,3,7
22/01/2024,18:21:58,2,137
17/11/2023,18:52:43,1,542
05/12/2022,12:11:32,3,417
22/09/2022,14:04:08,3,224
05/03/2022,4:17:18,4,230
19/01/2024,12:18:42,1,458
02/01/2022,13:43:53,1,72
26/10/2023,8:32:31,1,151
10/01/2024,10:51:03,4,360
11/08/2023,17:06:31,1,247
26/12/2024,18:31:58,1,186
20/04/2023,18:47:18,3,545
11/12/2022,9:42:09,2,99
11/03/2024,15:33:59,2,366
18/06/2023,14:50:10,1,124
21/11/2023,12:54:59,1,86
03/01/2022,10:31:24,1,532
28/02/2022,16:24:47,2,171
01/10/2022,17:33:57,2,124
06/12/2024,12:26:19,1,509
05/04/2022,11:49:46,4,442
15/03/2022,11:44:55,1,69
28/08/2022,13:10:39,1,369
30/10/2024,11:12:04,2,319
24/05/2023,16:04:13,1,492
27/08/2023,12:17:13,3,491
22/01/2023,18:28:21,1,456
30/10/2022,10:58:34,4,255
21/12/2024,14:10:06,1,60
13/02/2023,13:47:02,3,352
12/01/2023,13:19:43,2,60
08/10/2023,20:33:27,1,349
03/04/2022,14:18:22,2,278
13/12/2023,15:52:39,1,41
14/02/2024,10:21:41,1,550
20/12/2022,15:42:48,1,403
06/11/2024,13:45:46,1,455
30/04/2024,15:30:27,3,7
01/01/2024,18:23:35,1,365
29/03/2024,15:36:59,3,63
03/01/2024,16:43:59,3,150
06/04/2024,12:57:34,4,215
28/08/2023,10:35:43,1,38
11/04/2023,15:22:54,1,486
18/08/2023,15:47:27,1,374
02/03/2023,9:11:20,1,333
30/06/2024,11:04:50,1,338
07/07/2023,9:27:06,4,213
29/12/2022,9:28:06,1,176
28/05/2024,8:34:54,3,450
27/08/2024,12:03:23,1,217
04/06/2022,5:57:32,1,532
05/09/2023,13:14:01,2,185
02/05/2022,13:57:11,1,114
29/10/2022,12:48:58,3,85
21/06/2022,15:20:08,3,372
26/04/2022,11:54:33,1,14
22/04/2024,9:05:54,1,252
11/10/2022,14:14:38,4,274
18/11/2023,6:47:51,2,476
07/03/2022,11:08:47,3,459
16/07/2024,16:44:25,3,31
01/01/2023,11:01:45,4,471
21/06/2023,7:24:28,1,222
23/08/2023,14:39:36,2,26
07/09/2022,17:42:24,1,226
23/12/2022,15:49:05,3,562
03/12/2023,11:58:11,3,526
27/06/2022,8:02:06,4,454
21/12/2023,2:07:37,2,514
25/05/2023,18:18:13,4,199
24/12/2024,20:40:51,2,122
19/07/2024,20:25:26,1,159
15/05/2023,10:04:16,1,31
03/02/2024,11:20:14,4,478
14/06/2022,15:22:41,1,553
19/06/2023,15:32:25,3,155
11/10/2022,19:56:21,2,72
23/08/2022,16:57:01,4,310
16/04/2023,7:11:55,1,559
17/01/2022,14:51:01,2,159
24/12/2022,15:15:01,1,440
07/10/2023,6:44:42,2,264
29/07/2024,15:56:24,1,372
11/10/2024,9:41:23,1,349
24/06/2024,14:04:23,2,152
03/08/2022,7:42:25,2,224
25/06/2023,17:56:57,2,137
03/04/2024,11:56:27,1,28
02/05/2022,6:32:43,1,484
29/08/2024,11:53:15,1,130
07/02/2023,16:21:53,1,450
14/03/2024,15:39:57,2,418
04/09/2024,21:55:27,1,91
07/10/2024,6:42:24,3,567
06/04/2024,18:13:16,1,490
13/09/2022,19:58:20,1,512
02/05/2023,15:39:59,1,101
11/09/2022,10:22:51,1,36
20/08/2023,11:38:43,2,14
29/06/2024,20:35:39,2,598
09/06/2023,15:22:45,3,82
03/01/2023,13:45:55,2,178
21/02/2022,15:07:13,3,23
23/05/2022,12:56:22,1,426
15/10/2023,13:04:59,3,228
08/01/2023,10:29:06,1,146
23/05/2023,8:21:36,1,362
12/08/2024,14:29:51,1,114
30/08/2023,8:39:44,1,362
21/11/2023,16:07:35,1,79
27/11/2024,15:43:18,1,427
08/08/2022,13:25:35,1,94
09/08/2024,13:52:45,1,280
24/05/2024,11:21:08,1,3
02/12/2022,14:54:51,2,175
30/05/2022,13:12:50,3,236
22/07/2023,13:32:41,1,319
01/09/2022,13:36:59,1,521
08/01/2022,11:39:59,1,492
09/01/2022,10:09:25,3,90
09/12/2023,17:14:46,1,247
02/12/2024,16:34:33,4,348
14/07/2024,20:34:37,3,295
03/02/2023,18:02:01,4,438
18/09/2024,19:24:14,2,80
15/09/2022,13:05:21,1,249
19/02/2022,13:28:54,2,149
02/09/2023,21:47:21,4,189
09/07/2024,12:40:22,4,151
13/09/2023,14:10:13,1,591
22/07/2023,8:28:25,1,508
16/02/2022,16:44:19,1,255
04/04/2024,0:45:30,2,134
09/03/2024,11:20:02,1,325
25/01/2023,16:15:35,2,334
27/09/2022,5:13:10,1,53
01/02/2023,8:06:38,1,327
12/06/2023,14:49:27,1,331
18/06/2023,17:56:41,3,286
06/10/2022,11:31:33,1,229
22/10/2024,16:11:34,1,425
01/03/2024,13:06:33,2,286
28/08/2023,13:42:49,3,590
21/10/2023,11:18:18,3,32
12/05/2022,14:38:24,1,10
22/08/2024,19:53:43,2,47
15/12/2022,9:29:56,1,201
09/08/2024,19:31:47,4,542
05/02/2022,5:33:10,1,411
10/11/2022,14:20:08,1,564
26/09/2024,10:13:24,1,250
07/01/2022,11:21:52,4,233
20/02/2024,17:10:35,3,251
18/05/2022,15:15:07,1,275
25/02/2024,15:27:16,4,131
18/10/2022,17:00:54,4,292
02/03/2023,15:06:03,4,549
06/05/2022,7:59:02,4,419
09/09/2024,12:41:02,1,163
16/04/2024,17:38:03,2,264
15/11/2022,18:26:38,1,206
02/10/2022,8:45:47,1,532
03/02/2024,16:41:26,3,355
25/10/2023,12:41:33,2,388
03/01/2022,11:41:49,3,270
06/09/2024,12:24:33,1,500
25/06/2022,13:03:30,1,133
10/10/2022,17:12:56,1,7
09/03/2024,19:09:52,3,68
01/01/2023,10:03:29,1,262
13/08/2023,12:15:57,1,515
13/05/2023,14:48:00,2,426
22/10/2022,13:52:44,1,137
15/08/2024,14:16:51,3,320
09/11/2022,11:45:01,2,481
30/03/2022,17:54:12,1,411
17/07/2023,8:18:58,3,18
20/03/2023,11:40:02,4,506
25/03/2023,6:02:41,2,426
05/09/2023,14:28:15,2,490
21/12/2023,10:34:41,1,311
18/05/2024,13:53:03,2,328
09/08/2024,7:41:56,1,293
23/05/2024,18:32:43,3,109
08/11/2023,12:51:12,2,122
04/07/2024,11:37:52,4,195
08/05/2023,23:01:16,2,473
15/12/2023,14:38:26,2,370
14/07/2023,19:03:39,1,20
17/09/2022,10:12:29,1,157
30/01/2024,9:01:48,2,99
04/04/2024,10:33:26,2,23
28/08/2023,23:18:29,1,218
21/05/2022,10:23:33,3,476
01/04/2023,15:34:15,1,290
07/05/2022,14:18:36,2,194
10/12/2022,11:14:43,3,233
01/12/2022,17:15:09,1,76
17/11/2024,11:07:12,1,330
25/02/2024,12:26:38,1,425
20/03/2022,19:54:33,1,349
31/10/2022,14:53:39,4,379
26/11/2022,15:29:43,1,268
12/05/2022,13:41:24,1,407
07/10/2022,10:08:05,1,471
04/06/2022,13:47:50,2,181
31/03/2023,13:28:42,1,223
16/09/2023,14:01:16,3,138
17/12/2022,13:50:00,1,117
17/09/2024,3:54:22,2,144
19/01/2022,17:11:27,1,202
27/01/2023,14:15:26,1,379
06/02/2023,15:31:22,1,213
06/12/2023,10:15:15,1,34
21/10/2024,10:05:40,1,88
08/06/2023,15:50:34,1,556
24/03/2023,23:41:10,2,408
15/12/2024,7:48:33,2,6
11/09/2024,14:52:52,3,10
22/12/2022,14:49:56,1,61
25/01/2024,13:25:46,1,297
31/12/2024,15:23:44,1,292
27/03/2022,16:51:21,3,325
03/10/2022,12:38:46,1,41
30/10/2024,16:03:42,3,101
21/09/2024,18:14:53,3,49
10/05/2022,13:41:41,2,274
03/12/2022,14:18:01,1,75
08/12/2022,12:31:59,1,330
08/05/2024,13:57:42,1,178
06/02/2024,16:32:51,2,84
06/04/2023,21:27:09,2,505
08/10/2023,15:17:56,1,102
20/06/2024,14:45:13,2,247
03/06/2023,10:56:53,3,327
03/10/2022,14:09:24,4,588
14/08/2022,8:10:49,3,592
25/08/2023,11:11:03,1,576
16/06/2024,12:33:17,1,316
29/08/2022,16:03:53,2,405
14/09/2022,17:19:54,2,145
18/05/2022,12:11:14,2,27
05/06/2022,10:30:30,4,188
10/03/2022,16:22:17,3,536
02/08/2023,10:26:19,3,410
12/11/2024,16:29:28,1,535
18/08/2023,19:56:39,1,133
20/07/2022,9:23:39,2,534
16/11/2023,12:47:22,1,565
30/03/2023,18:32:44,2,495
24/11/2022,14:41:48,3,284
02/06/2023,18:04:25,1,135
18/03/2024,12:58:13,3,192
28/07/2024,12:10:15,3,19
07/08/2024,14:35:22,1,557
20/08/2023,13:09:48,1,239
14/12/2022,14:07:16,3,330
01/07/2022,11:54:33,3,286
18/10/2023,16:14:32,1,13
28/02/2024,15:55:04,1,338
15/04/2023,12:37:30,1,455
23/11/2024,9:44:00,1,532
24/06/2022,13:36:20,2,447
02/06/2023,13:59:46,3,600
09/07/2023,18:51:30,3,207
06/09/2022,2:00:35,4,156
13/07/2024,15:32:01,3,530
06/01/2022,16:11:05,2,575
29/01/2023,10:16:04,1,383
18/08/2023,10:36:31,3,450
19/01/2024,15:28:09,2,244
05/03/2022,14:03:23,1,312
01/07/2023,18:41:22,1,92
20/07/2023,17:53:00,4,312
22/09/2022,13:53:38,3,258
15/10/2022,17:24:52,1,30
13/12/2023,20:48:47,3,329
05/07/2022,18:43:11,2,376
09/12/2024,15:40:35,2,575
21/09/2022,15:03:10,1,97
01/08/2023,21:46:01,4,100
21/07/2024,20:20:16,1,427
24/08/2023,15:15:19,1,44
11/07/2022,8:43:05,1,353
14/12/2024,12:10:54,2,62
27/01/2024,14:48:25,3,438
27/12/2022,9:58:00,3,213
24/02/2022,15:52:07,4,127
02/12/2023,13:11:43,1,209
09/07/2023,11:57:58,1,588
19/10/2024,13:11:52,2,148
27/04/2022,17:43:14,1,151
08/02/2023,17:03:34,4,302
31/05/2023,12:25:59,2,515
12/02/2024,18:41:03,1,108
27/12/2022,16:46:03,3,293
09/10/2023,12:42:22,2,440
04/08/2024,21:20:51,3,100
20/11/2024,18:16:08,2,386
14/04/2023,21:50:40,1,181
06/07/2024,13:31:03,4,354
24/03/2022,10:46:46,1,24
02/01/2023,18:59:42,1,522
09/10/2023,14:03:17,3,466
02/12/2024,20:25:19,1,157
17/04/2024,14:44:01,4,563
04/11/2023,14:21:45,1,429
28/06/2023,11:46:02,1,104
21/03/2024,15:04:10,1,64
09/06/2024,20:23:31,2,288
07/10/2024,10:15:39,1,167
25/03/2024,20:01:38,1,497
28/02/2023,5:40:42,1,188
27/03/2023,15:02:43,3,295
21/12/2023,11:15:36,1,560
09/03/2023,13:03:57,1,423
25/07/2024,17:26:57,1,383
05/11/2022,17:26:25,3,125
15/10/2023,20:09:46,1,468
12/08/2022,14:02:53,1,118
24/11/2022,11:32:22,1,387
23/10/2024,20:06:00,2,182
23/04/2022,10:55:17,2,261
28/03/2024,17:44:28,1,419
04/02/2022,22:53:25,3,346
02/11/2023,12:29:40,3,1
24/02/2024,13:02:12,1,417
14/03/2024,15:58:31,2,21
27/11/2023,15:10:48,1,545
05/10/2023,15:38:56,1,312
05/10/2024,12:12:31,2,128
11/06/2023,21:43:14,2,301
02/07/2024,15:34:19,1,349
17/09/2024,16:02:01,1,410
22/03/2023,9:35:04,1,33
06/04/2022,10:35:01,3,259
24/12/2023,10:47:14,1,596
21/12/2024,16:14:36,1,267
20/02/2022,16:20:01,4,232
01/12/2024,10:38:38,1,10
28/07/2022,15:41:17,2,468
08/02/2022,11:11:49,1,146
05/03/2023,19:35:27,1,438
15/12/2024,12:34:46,1,379
02/03/2024,17:12:03,2,136
09/11/2024,6:11:24,1,429
03/01/2023,18:59:24,3,16
06/02/2024,17:54:53,1,530
15/01/2023,16:25:45,2,190
27/11/2024,17:32:32,4,252
19/10/2022,10:31:06,1,217
08/10/2023,15:01:14,1,93
11/10/2022,11:45:20,4,393
09/12/2024,10:28:42,4,386
11/08/2023,17:53:36,4,177
27/07/2023,12:21:18,1,451
03/05/2024,13:53:55,1,374
05/06/2024,23:14:03,3,466
18/01/2023,16:01:54,1,225
02/04/2023,11:12:32,1,362
10/12/2023,15:00:28,3,189
20/12/2022,13:46:09,1,69
04/09/2023,11:55:13,3,32
07/01/2022,10:26:27,1,530
21/10/2023,18:57:20,1,151
23/11/2022,16:15:45,1,515
25/04/2024,17:07:48,1,446
16/06/2022,9:54:43,3,403
12/08/2023,6:02:48,2,180
25/11/2023,19:30:13,2,323
02/02/2022,16:25:58,1,284
29/06/2024,8:59:07,1,359
13/07/2024,12:54:50,1,292
27/12/2022,11:17:14,1,266
08/02/2022,10:03:19,1,377
12/06/2023,12:38:34,1,466
25/12/2024,11:42:41,1,360
28/09/2024,9:51:51,2,565
17/12/2022,15:37:59,3,158
24/06/2024,11:10:41,2,80
18/01/2022,14:03:52,4,554
13/03/2023,11:50:35,1,25
01/01/2023,16:10:13,1,337
01/10/2024,6:12:02,4,565
21/04/2024,12:54:15,1,431
08/10/2023,23:03:25,1,318
21/10/2022,19:30:49,1,557
31/12/2023,14:20:37,1,379
07/11/2023,16:33:24,1,295
22/07/2023,13:31:11,4,146
06/09/2022,17:58:41,2,543
06/10/2024,14:43:42,2,598
22/04/2024,13:17:31,1,287
27/11/2024,17:19:33,1,260
24/10/2022,11:03:44,1,340
27/10/2023,13:49:37,3,194
05/07/2024,5:50:41,3,274
22/03/2023,15:15:14,2,212
28/12/2022,11:33:45,3,512
09/10/2023,8:30:13,2,310
24/01/2022,9:59:40,1,496
15/05/2022,7:53:50,1,284
29/12/2022,15:40:28,1,504
20/07/2023,14:44:21,1,490
08/11/2024,11:46:40,1,237
03/08/2022,15:24:45,1,84
13/04/2022,10:17:03,2,226
15/02/2023,7:36:16,1,267
12/11/2023,13:36:26,2,185
23/06/2022,12:21:04,1,500
11/12/2024,14:21:57,3,63
30/09/2023,11:18:14,1,345
21/02/2024,15:52:24,4,307
17/07/2023,15:59:30,1,487
24/11/2023,15:54:37,1,23
16/07/2022,13:44:47,1,401
06/12/2023,11:15:18,4,148
19/02/2024,18:25:53,1,500
03/01/2024,16:55:16,3,176
15/09/2024,16:24:27,1,550
10/03/2022,9:49:07,3,128
29/10/2023,14:10:56,1,543
01/08/2024,9:35:27,4,122
09/09/2023,7:10:48,1,75
24/01/2023,17:47:09,3,594
30/12/2023,15:44:06,1,533
03/07/2022,11:49:36,1,94
23/06/2023,13:50:58,2,94
16/07/2023,14:03:20,1,300
01/12/2022,16:21:30,4,524
15/07/2024,10:33:17,3,461
13/01/2022,15:52:45,1,233
24/07/2023,9:07:55,2,501
19/03/2024,14:26:08,3,161
22/07/2024,7:57:52,1,580
15/01/2024,5:22:02,3,381
08/08/2024,9:07:48,4,587
03/11/2023,13:12:07,2,133
25/08/2024,18:09:50,1,119
02/06/2024,13:26:58,1,521
18/09/2024,10:31:22,2,178
22/10/2023,15:44:01,1,400
07/03/2023,11:32:33,1,46
25/11/2024,7:50:20,1,341
06/12/2022,9:43:33,2,456
12/04/2022,9:31:53,1,544
15/06/2024,12:29:38,4,85
06/11/2023,10:19:02,3,453
27/04/2024,8:49:47,1,354
16/02/2024,17:02:06,3,570
12/01/2024,12:13:01,3,100
22/12/2023,17:54:47,2,346
12/09/2023,17:41:04,3,263
02/01/2024,7:52:44,1,409
21/04/2023,17:21:01,2,193
21/10/2023,15:12:16,1,293
03/06/2024,18:23:03,1,597
24/10/2024,9:45:30,3,589
30/11/2023,10:14:07,1,132
14/03/2023,16:24:14,1,255
14/10/2023,13:46:17,2,575
13/01/2023,12:54:28,1,275
11/05/2024,10:35:30,3,375
02/05/2024,16:02:22,1,138
27/11/2022,18:51:41,1,409
16/02/2023,11:12:17,2,391
16/03/2022,13:40:10,4,571
15/04/2022,12:16:32,3,261
29/05/2024,11:53:36,3,296
28/02/2023,17:04:50,1,105
20/11/2023,18:59:58,2,293
01/04/2023,19:25:36,1,38
14/08/2023,8:51:33,3,328
28/01/2022,19:34:04,1,320
29/05/2023,12:43:20,1,403
27/06/2024,16:32:10,1,582
05/07/2024,10:36:00,1,10
08/12/2024,17:13:47,1,575
31/08/2023,17:14:14,2,318
24/12/2024,4:28:23,1,144
30/10/2024,13:30:25,1,482
15/07/2024,16:15:58,4,35
06/02/2024,13:32:29,1,30
27/09/2024,12:05:32,2,180
30/12/2023,21:24:25,4,340
06/06/2022,18:54:46,2,466
25/08/2023,10:39:14,4,33
22/04/2023,16:44:00,2,98
25/11/2023,18:34:25,2,415
09/02/2022,23:10:51,1,246
18/11/2024,10:11:31,1,169
23/11/2022,13:33:33,4,212
21/06/2023,19:27:58,1,175
03/08/2022,14:10:51,1,162
19/08/2022,12:38:46,3,321
15/06/2023,17:35:11,3,494
10/06/2022,12:25:28,1,162
02/09/2023,13:50:27,2,536
02/06/2024,12:50:55,1,527
18/12/2024,13:39:36,1,442
21/02/2023,14:40:34,1,181
19/10/2022,21:32:15,2,159
25/06/2024,17:15:11,1,302
03/05/2023,13:16:24,2,500
07/07/2024,14:53:43,3,52
23/04/2022,17:05:11,1,311
11/11/2023,14:17:43,2,292
04/07/2022,17:09:58,1,212
18/02/2022,18:50:27,1,583
22/01/2023,17:09:29,2,105
28/08/2022,14:56:29,2,559
20/09/2023,15:21:22,4,520
24/03/2024,14:49:34,2,53
21/05/2024,9:15:30,3,3
09/06/2024,9:40:08,1,162
21/05/2024,19:09:25,1,216
12/10/2023,16:14:37,1,597
21/03/2023,12:06:30,2,277
11/07/2024,12:23:21,2,523
04/06/2024,19:49:35,1,541
16/04/2024,16:09:39,2,110
29/01/2024,23:54:43,1,553
22/03/2023,13:51:59,2,63
22/07/2023,15:05:49,1,185
02/07/2022,13:59:25,3,108
09/07/2024,7:28:32,1,552
25/03/2023,18:46:49,3,162
02/09/2022,13:44:30,3,453
03/02/2023,15:34:51,3,40
16/09/2022,17:41:53,1,44
31/12/2023,9:05:13,2,207
22/06/2022,18:32:00,2,318
10/06/2024,14:22:45,1,469
06/04/2023,19:44:29,1,294
30/05/2024,13:45:20,2,92
17/04/2023,14:06:26,1,419
18/04/2023,16:49:05,1,376
13/03/2023,7:24:51,1,414
24/06/2024,11:19:09,1,86
13/12/2024,10:01:23,1,441
15/07/2023,15:37:53,1,494
18/02/2022,13:35:03,3,381
01/11/2022,12:06:31,2,133
06/07/2023,7:08:57,2,189
23/08/2022,15:50:32,3,86
25/11/2023,12:05:42,2,86
13/09/2023,11:59:49,1,498
01/06/2023,12:51:48,4,403
21/05/2024,13:05:47,2,173
23/05/2024,13:42:48,4,160
18/03/2023,9:47:06,1,554
02/03/2024,10:15:26,2,510
31/05/2024,10:09:20,1,58
09/11/2023,16:23:31,2,172
13/07/2024,12:17:08,2,240
26/11/2023,17:54:37,3,472
03/06/2023,17:12:10,4,63
26/04/2023,20:52:51,3,68
31/07/2022,13:02:00,3,252
20/04/2024,13:05:08,1,599
22/08/2022,8:19:06,1,289
16/10/2023,11:59:37,2,570
19/03/2023,22:57:30,4,456
16/10/2024,14:10:57,1,186
03/08/2024,20:54:33,1,35
26/02/2024,9:59:36,2,231
27/01/2023,18:05:02,1,390
29/01/2022,13:33:51,3,405
08/02/2023,11:47:44,3,201
16/08/2023,18:56:40,2,509
26/02/2024,11:00:07,1,329
18/06/2022,17:32:24,2,130
16/08/2024,13:33:45,4,467
12/06/2022,18:31:05,1,98
27/01/2024,15:43:31,1,99
13/06/2023,15:57:43,2,463
12/10/2023,10:29:58,1,598
21/02/2024,10:08:04,4,101
22/09/2024,12:36:16,1,317
09/02/2023,18:45:52,1,332
20/01/2023,11:46:21,4,127
28/02/2024,16:36:55,2,33
14/12/2023,14:10:27,3,401
03/02/2022,17:04:31,1,391
01/07/2022,15:30:28,1,517
09/03/2022,13:41:51,1,437
26/02/2024,22:41:39,1,132
22/04/2023,7:14:49,1,528
26/05/2024,12:12:06,3,158
25/11/2022,14:08:19,1,458
01/04/2023,11:50:46,4,428
12/06/2022,9:57:39,1,411
17/08/2022,12:07:29,3,462
22/03/2024,8:26:56,3,449
15/11/2023,10:30:36,1,193
06/02/2022,17:12:34,3,469
24/07/2023,7:10:04,1,427
17/09/2023,10:39:20,2,258
06/09/2024,12:08:41,3,256
13/05/2024,17:55:34,1,572
07/07/2022,20:56:56,1,318
19/07/2024,16:29:15,1,44
12/07/2023,10:25:31,3,248
22/01/2022,16:57:24,1,539
04/09/2024,12:30:37,1,439
02/05/2024,13:10:59,1,279
20/05/2022,11:11:48,1,574
31/12/2022,12:53:40,1,399
01/06/2023,12:14:55,1,597
15/09/2024,8:15:38,1,338
13/10/2022,10:21:21,1,322
15/11/2023,11:04:29,2,292
31/07/2024,20:04:16,1,551
22/03/2024,14:13:30,2,351
13/03/2022,16:11:32,1,99
06/03/2022,14:32:42,3,47
15/11/2023,12:48:09,2,561
18/07/2024,14:22:41,2,98
10/04/2023,13:38:27,1,214
26/04/2022,15:47:45,1,272
04/12/2024,16:44:08,1,25
16/08/2023,18:57:38,3,145
07/04/2024,13:46:55,3,411
31/03/2024,13:56:00,1,438
19/02/2022,19:50:42,4,49
13/01/2024,11:26:28,4,276
12/01/2024,15:06:45,4,582
08/05/2022,16:01:38,2,205
21/06/2022,20:21:05,3,546
17/07/2022,20:55:30,3,244
29/12/2024,12:50:41,1,68
05/11/2024,8:10:45,3,285
01/05/2023,16:50:45,1,573
02/08/2024,13:21:07,3,526
02/01/2024,10:14:09,1,496
22/05/2022,8:08:37,2,33
12/02/2024,15:58:26,3,377
17/09/2023,17:01:33,3,66
10/07/2022,10:08:07,1,518
05/05/2022,18:57:15,1,239
22/09/2023,13:04:18,2,386
24/07/2024,12:14:39,1,193
01/06/2022,18:42:59,1,389
10/10/2022,17:37:46,1,227
20/10/2024,18:34:54,1,364
30/05/2024,22:35:16,2,215
03/04/2024,16:47:43,4,278
27/07/2022,11:21:44,3,456
17/01/2023,14:30:14,1,173
24/01/2023,18:13:53,1,111
05/08/2024,15:04:43,1,585
03/08/2023,10:18:17,2,5
01/06/2024,12:34:12,3,212
05/07/2023,13:28:36,1,325
18/11/2024,5:36:48,2,217
07/11/2022,18:45:17,4,124
10/12/2023,14:37:59,1,333
17/10/2022,9:53:30,2,486
17/09/2022,20:10:33,4,203
16/11/2023,11:31:42,3,418
14/05/2023,9:32:25,2,541
24/11/2022,14:04:54,3,401
24/09/2023,13:57:06,2,138
10/08/2024,18:49:27,1,29
17/05/2022,12:44:21,1,430
16/08/2023,15:59:26,1,346
14/12/2022,14:28:58,1,216
02/03/2023,14:57:04,1,463
05/03/2022,10:34:30,2,543
16/01/2024,15:52:41,1,246
13/11/2024,11:14:45,2,299
11/08/2024,13:29:47,4,303
06/08/2023,11:47:46,1,460
26/07/2023,12:25:32,3,195
09/07/2023,16:45:34,1,471
08/05/2023,8:08:37,2,405
25/05/2023,10:14:34,1,105
13/11/2023,13:26:10,1,162
01/03/2024,10:06:43,1,538
06/07/2022,6:41:10,1,168
07/08/2022,10:33:26,4,335
25/08/2023,18:13:00,1,592
09/04/2023,16:40:51,2,576
28/10/2023,14:04:05,3,161
05/05/2022,11:44:54,2,487
12/09/2022,13:34:00,2,590
05/11/2022,17:32:25,4,188
11/11/2024,16:01:58,1,297
31/05/2022,17:51:34,2,49
13/05/2024,13:53:22,3,403
30/05/2022,14:20:47,2,285
28/04/2023,11:52:18,2,332
13/08/2022,7:31:04,2,389
05/02/2024,18:28:10,1,62
11/03/2022,13:59:52,1,282
23/01/2023,6:19:05,3,374
11/08/2023,14:51:17,1,54
23/05/2022,12:32:14,1,532
30/12/2024,17:10:01,2,547
23/09/2023,19:44:22,2,247
24/02/2023,14:56:10,1,67
09/07/2022,17:44:47,4,248
22/07/2022,14:06:57,3,503
10/02/2022,15:12:25,1,458
02/07/2024,10:02:04,1,563
03/01/2024,14:46:06,1,284
23/03/2024,19:50:19,2,590
12/05/2023,15:47:16,1,505
01/01/2024,13:43:57,4,493
17/07/2024,13:46:46,2,444
02/06/2024,18:43:54,2,572
17/08/2024,23:45:03,2,19
09/09/2024,13:20:14,1,514
10/06/2023,9:03:13,1,26
27/12/2023,12:03:36,1,481
27/01/2022,16:15:18,1,252
16/12/2022,16:26:00,1,429
30/08/2024,12:38:23,1,362
08/07/2024,14:45:33,3,295
23/11/2024,9:30:32,2,235
22/09/2023,11:39:43,3,113
30/09/2023,10:02:51,1,545
27/03/2023,10:57:58,3,196
27/08/2024,16:02:56,1,291
23/02/2022,7:41:49,4,241
22/02/2022,15:51:34,3,376
13/10/2024,23:35:02,1,213
29/12/2023,13:39:41,1,476
04/06/2024,16:37:47,1,186
08/04/2022,15:59:20,1,116
29/07/2024,16:41:14,2,10
15/07/2023,17:03:46,4,446
03/10/2022,11:47:02,3,196
21/07/2024,15:51:26,2,36
26/08/2023,14:54:25,3,545
25/08/2023,9:47:40,2,578
10/04/2024,16:58:58,2,454
20/10/2023,15:01:39,1,410
19/03/2024,15:21:45,1,92
02/05/2024,13:15:05,3,284
11/01/2022,11:02:06,2,172
15/03/2024,17:59:43,3,232
28/01/2023,16:15:11,1,63
28/12/2022,11:09:34,1,369
16/08/2023,13:15:32,1,394
12/09/2023,12:00:13,3,139
30/07/2022,11:04:41,1,247
29/06/2024,18:33:50,1,253
28/11/2023,14:56:53,4,185
09/03/2023,15:40:47,1,372
10/03/2023,12:27:05,3,381
07/08/2024,9:21:40,1,408
29/06/2023,15:28:46,1,218
20/03/2022,17:51:09,1,491
29/08/2022,15:40:02,1,532
20/03/2023,17:35:15,1,363
18/06/2023,16:03:46,2,530
06/02/2023,18:25:46,2,313
17/01/2022,10:33:12,2,335
13/02/2022,13:51:32,1,441
24/10/2022,16:41:24,3,423
25/10/2024,6:19:34,1,438
16/03/2024,8:03:51,2,215
30/08/2022,10:13:54,2,516
19/09/2022,10:25:54,1,554
03/05/2022,11:48:38,1,297
15/08/2024,10:54:02,4,236
31/12/2022,16:21:51,3,249
03/12/2022,16:12:16,3,498
10/06/2023,4:15:43,2,354
16/04/2024,14:34:01,1,57
08/11/2024,7:09:55,2,441
12/10/2022,7:30:13,2,568
25/08/2022,19:57:25,1,262
06/03/2024,12:39:19,1,546
29/03/2022,11:00:20,1,536
08/06/2024,13:26:06,1,289
25/12/2022,7:14:44,1,211
17/06/2023,12:20:10,3,89
05/12/2022,15:33:47,3,198
27/10/2024,8:06:32,1,481
14/08/2023,11:19:06,2,285
22/07/2022,12:30:14,2,588
01/10/2022,16:23:05,2,563
13/06/2023,15:51:18,1,376
23/08/2022,8:57:18,3,448
14/10/2023,14:10:53,3,524
20/09/2022,20:36:33,4,68
14/04/2022,9:18:44,3,136
17/12/2022,9:31:35,1,475
18/11/2023,18:40:41,1,569
12/11/2024,14:07:33,1,356
28/08/2022,20:55:18,1,76
02/03/2024,12:39:40,1,418
